,country,year,population,gdp,co2,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,consumption_co2
38393,Russia,2007,143117680.0,2852284792832.0,1618.586,1340.87,94415.727,186801.125,39883.188,830.779,24029.916,95837.93,27997.305,333.674,1309.71
38394,Russia,2008,143086544.0,3070320967680.0,1646.969,1364.496,96062.695,188458.141,40333.094,867.403,24808.102,95847.961,28339.467,350.136,1332.943
38395,Russia,2009,143163648.0,2897514594304.0,1539.306,1384.242,97602.0,190114.062,40750.07,905.691,25538.973,95964.594,28660.658,362.365,1282.323
38396,Russia,2010,143242592.0,3099422883840.0,1626.188,1406.965,99228.188,191895.031,41166.809,953.562,26331.537,96119.359,28992.504,376.815,1356.961
38397,Russia,2011,143364544.0,3300296753152.0,1679.278,1432.093,100907.469,193659.719,41594.645,1005.123,27147.199,96204.766,29336.621,391.787,1419.8
38398,Russia,2012,143629360.0,3421750689792.0,1694.576,1458.425,102602.047,195494.625,42037.395,1058.051,27952.174,96345.094,29688.393,407.607,1467.172
38399,Russia,2013,143956864.0,3473313366016.0,1632.716,1485.707,104234.766,197266.938,42442.656,1106.878,28732.627,96484.695,30043.037,423.852,1427.513
38400,Russia,2014,144285072.0,3559951171584.0,1631.662,1512.16,105866.422,198981.078,42836.754,1145.344,29505.381,96567.172,30426.242,440.542,1391.314
38401,Russia,2015,144668384.0,3463078477824.0,1629.713,1535.331,107496.133,200821.328,43250.816,1178.367,30242.078,96777.711,30832.107,457.439,1317.607
38402,Russia,2016,145109152.0,3461967511552.0,1624.756,1555.763,109120.891,202737.906,43653.004,1214.585,30991.865,97069.547,31232.475,473.197,1359.457
38403,Russia,2017,145452544.0,3524075192320.0,1654.154,1576.276,110775.047,204719.219,44037.73,1256.511,31769.102,97396.703,31645.971,489.456,1393.913
38404,Russia,2018,145652288.0,3613410459648.0,1700.453,1596.366,112475.5,206794.391,44434.121,1305.949,32594.518,97771.422,32037.486,507.056,1356.984
38405,Russia,2019,145742288.0,0.0,1692.363,1616.672,114167.867,208889.719,44824.484,1368.604,33398.379,98174.383,32435.904,523.814,1379.981
38406,Russia,2020,145617328.0,0.0,1624.221,1637.253,115792.086,210943.703,45191.246,1427.526,34179.16,98604.141,32816.738,540.159,1360.149
38407,Russia,2021,145102752.0,0.0,1755.547,1659.174,117547.633,213136.953,45571.473,1486.447,35054.215,99041.836,33219.816,556.505,0.0
40267,Saudi Arabia,1970,6106192.0,74243293184.0,45.251,1.73,309.762,322.44,0.0,91.053,14.121,-21.398,202.859,0.0,0.0
40268,Saudi Arabia,1971,6396665.0,84937220096.0,59.757,2.078,369.519,384.651,0.0,129.323,14.124,-18.943,223.993,0.0,0.0
40269,Saudi Arabia,1972,6724259.0,97984577536.0,70.282,2.554,439.801,457.681,0.0,181.371,14.667,-16.195,241.209,0.0,0.0
40270,Saudi Arabia,1973,7088765.0,117324595200.0,95.054,3.028,534.854,556.106,0.0,254.454,15.612,-12.824,261.761,0.0,0.0
40271,Saudi Arabia,1974,7483511.0,135018029056.0,98.702,3.55,633.556,657.775,0.0,329.639,16.649,-9.856,283.719,0.0,0.0
40272,Saudi Arabia,1975,7897541.0,135364157440.0,83.261,4.103,716.817,744.48,0.0,385.746,17.704,-6.412,309.264,0.0,0.0
40273,Saudi Arabia,1976,8319558.0,147051528192.0,101.46,4.645,818.277,849.311,0.0,457.713,18.818,-3.041,337.101,0.0,0.0
40274,Saudi Arabia,1977,8755223.0,169267986432.0,118.07,5.266,936.347,970.716,0.0,529.656,19.979,0.293,381.446,0.0,0.0
40275,Saudi Arabia,1978,9210568.0,179340345344.0,115.025,6.15,1051.372,1089.074,0.0,592.277,21.141,3.627,431.804,0.0,0.0
40276,Saudi Arabia,1979,9682002.0,191331696640.0,138.005,7.227,1189.376,1230.45,0.0,657.408,22.372,6.998,502.369,0.0,0.0
40277,Saudi Arabia,1980,10171712.0,210662326272.0,169.24,8.653,1358.617,1403.061,0.0,731.208,44.316,10.369,574.44,0.0,0.0
40278,Saudi Arabia,1981,10678218.0,227352166400.0,175.305,10.969,1533.921,1581.847,0.0,780.416,86.965,13.85,655.572,0.0,0.0
40279,Saudi Arabia,1982,11201155.0,231114686464.0,157.893,14.465,1691.815,1747.361,0.0,821.527,104.146,21.471,751.677,0.0,0.0
40280,Saudi Arabia,1983,11746019.0,206256832512.0,160.837,18.431,1852.652,1916.515,0.0,852.919,112.554,29.788,868.747,0.0,0.0
40281,Saudi Arabia,1984,12310362.0,206035222528.0,155.512,21.917,2008.164,2082.213,0.0,861.035,147.457,39.974,977.754,0.0,0.0
40282,Saudi Arabia,1985,12890250.0,192246218752.0,172.421,25.923,2180.585,2264.528,0.0,866.997,186.546,49.867,1101.12,0.0,0.0
40283,Saudi Arabia,1986,13483356.0,180536016896.0,204.604,30.465,2385.189,2480.306,0.0,871.613,234.881,61.042,1248.23,0.0,0.0
40284,Saudi Arabia,1987,14089800.0,188872491008.0,190.447,34.645,2575.636,2681.232,0.0,875.461,286.287,71.521,1379.244,0.0,0.0
40285,Saudi Arabia,1988,14713717.0,194907914240.0,202.252,39.964,2777.888,2894.073,0.0,881.807,342.101,82.11,1514.016,0.0,0.0
40286,Saudi Arabia,1989,15353231.0,201950986240.0,203.424,45.517,2981.312,3109.478,0.0,889.692,398.681,94.092,1647.421,0.0,0.0
40287,Saudi Arabia,1990,16004768.0,230231015424.0,208.497,51.336,3189.809,3330.14,0.0,890.153,489.497,106.256,1758.822,0.0,193.653
40288,Saudi Arabia,1991,16654283.0,279282647040.0,288.546,56.845,3478.354,3627.662,0.0,891.018,600.993,115.233,1929.498,0.0,262.673
40289,Saudi Arabia,1992,17281352.0,306153193472.0,316.175,64.262,3794.529,3950.432,0.0,891.557,714.511,121.828,2124.199,0.0,287.316
40290,Saudi Arabia,1993,17846472.0,318108073984.0,340.642,71.66,4135.171,4295.288,0.0,892.286,834.232,126.042,2336.993,0.0,313.698
40291,Saudi Arabia,1994,18367526.0,336600596480.0,328.139,78.906,4463.311,4626.505,0.0,893.499,958.753,129.119,2532.153,0.0,303.014
40292,Saudi Arabia,1995,18888862.0,354480717824.0,262.421,86.518,4725.731,4891.198,0.0,893.96,1034.649,131.391,2710.604,0.0,245.534
40293,Saudi Arabia,1996,19410278.0,381901504512.0,258.275,94.442,4984.006,5151.231,0.0,895.748,1113.869,133.15,2879.947,0.0,242.713
40294,Saudi Arabia,1997,19938380.0,404884848640.0,215.807,101.86,5199.813,5368.504,0.0,897.654,1196.349,134.615,3003.951,0.0,205.539
40295,Saudi Arabia,1998,20472576.0,436679278592.0,207.24,109.456,5407.054,5577.026,0.0,898.482,1280.251,135.898,3118.865,0.0,217.692
40296,Saudi Arabia,1999,21009664.0,440714592256.0,225.986,117.298,5633.04,5804.221,0.0,899.079,1362.654,137.107,3254.008,0.0,186.794
40297,Saudi Arabia,2000,21547398.0,488694415360.0,296.364,125.994,5929.403,6101.831,0.0,900.193,1450.837,138.353,3452.38,0.0,205.097
40298,Saudi Arabia,2001,22085932.0,507467235328.0,296.588,135.881,6225.991,6399.591,0.0,900.636,1532.09,139.525,3657.384,0.0,218.228
40299,Saudi Arabia,2002,22623412.0,518914113536.0,325.698,147.043,6551.689,6727.524,0.0,900.772,1627.028,141.76,3876.847,0.0,232.012
40300,Saudi Arabia,2003,23150850.0,608022953984.0,326.517,158.588,6878.206,7054.665,0.0,901.002,1724.93,142.383,4093.686,0.0,301.977
40301,Saudi Arabia,2004,23661804.0,691927973888.0,394.585,170.31,7272.791,7449.909,0.0,901.427,1844.173,143.043,4356.88,0.0,352.777
40302,Saudi Arabia,2005,24397652.0,770496462848.0,395.855,181.837,7668.646,7845.727,0.0,901.812,1971.428,143.006,4613.568,0.0,350.824
40303,Saudi Arabia,2006,25382870.0,835772416000.0,431.292,194.228,8099.938,8277.458,0.0,901.948,2106.428,143.446,4897.334,0.0,394.703
40304,Saudi Arabia,2007,26400066.0,898734227456.0,386.507,208.407,8486.445,8663.232,0.0,902.332,2219.906,142.713,5155.8,0.0,369.834
40305,Saudi Arabia,2008,27437352.0,1008968663040.0,432.336,226.777,8918.781,9093.628,0.0,902.332,2345.057,140.771,5444.615,0.0,415.768
40306,Saudi Arabia,2009,28483800.0,1045205417984.0,465.844,246.962,9384.625,9557.676,0.0,902.332,2464.65,138.976,5770.682,0.0,470.676
40307,Saudi Arabia,2010,29411930.0,1159438139392.0,517.716,267.953,9902.341,10073.817,0.0,902.332,2601.728,137.4,6130.329,0.0,516.115
40308,Saudi Arabia,2011,30150952.0,1355526832128.0,497.659,290.285,10400.001,10569.827,0.0,902.332,2741.344,135.751,6466.039,0.0,497.635
40309,Saudi Arabia,2012,30821554.0,1438371676160.0,566.826,315.659,10966.826,11134.895,0.0,905.979,2892.931,133.992,6852.258,0.0,548.646
40310,Saudi Arabia,2013,31482502.0,1486736457728.0,544.564,343.881,11511.389,11685.466,0.0,909.737,3046.13,140.001,7211.641,0.0,537.335
40311,Saudi Arabia,2014,32125570.0,1550550827008.0,612.842,373.735,12124.231,12302.155,0.0,913.391,3270.182,143.849,7566.923,0.0,610.072
40312,Saudi Arabia,2015,32749838.0,1621729738752.0,678.849,403.405,12803.081,12982.507,0.0,917.44,3500.2,145.351,7982.036,0.0,700.13
40313,Saudi Arabia,2016,33416272.0,1649723179008.0,642.86,432.284,13445.94,13626.869,0.0,921.323,3742.063,146.853,8350.27,0.0,648.527
40314,Saudi Arabia,2017,34193120.0,1637482233856.0,643.639,456.283,14089.579,14272.12,0.0,925.676,3989.688,148.465,8717.933,0.0,632.835
40315,Saudi Arabia,2018,35018132.0,1677338607616.0,626.191,481.418,14715.77,14900.106,0.0,930.013,4246.909,150.261,9057.432,0.0,601.712
40316,Saudi Arabia,2019,35827364.0,0.0,656.481,506.021,15372.252,15558.565,0.0,933.962,4502.843,152.239,9429.426,0.0,636.306
40317,Saudi Arabia,2020,35997108.0,0.0,661.193,531.614,16033.444,16221.885,0.0,938.218,4763.152,154.364,9800.46,0.0,657.944
40318,Saudi Arabia,2021,35950396.0,0.0,672.38,560.302,16705.824,16896.535,0.0,942.124,5033.217,156.636,10170.182,0.0,0.0
42358,South Africa,1970,22368306.0,146627018752.0,149.618,39.759,3580.191,8077.641,3300.178,0.0,0.0,4883.306,240.253,0.0,0.0
42359,South Africa,1971,23031448.0,153821282304.0,168.403,42.649,3748.594,8329.034,3433.603,0.0,0.0,4966.295,272.343,0.0,0.0
42360,South Africa,1972,23698512.0,156779560960.0,171.554,45.662,3920.148,8582.808,3571.465,0.0,0.0,5048.516,303.021,0.0,0.0
42361,South Africa,1973,24382514.0,163375546368.0,173.352,49.041,4093.5,8836.292,3708.707,0.0,0.0,5128.647,335.752,0.0,0.0
42362,South Africa,1974,25077016.0,172551372800.0,176.544,52.634,4270.044,9091.465,3849.052,0.0,0.0,5207.276,368.358,0.0,0.0
42363,South Africa,1975,25777966.0,175749496832.0,185.001,56.161,4455.045,9353.117,3993.525,0.0,0.0,5283.928,405.36,0.0,0.0
42364,South Africa,1976,26480298.0,180034633728.0,192.905,59.622,4647.95,9616.114,4145.284,0.0,0.0,5354.02,443.044,0.0,0.0
42365,South Africa,1977,27199844.0,179681542144.0,199.735,62.846,4847.685,9880.995,4303.88,0.0,0.0,5419.166,480.959,0.0,0.0
42366,South Africa,1978,27943454.0,185013862400.0,201.876,66.188,5049.561,10143.181,4465.419,0.0,0.0,5479.475,517.955,0.0,0.0
42367,South Africa,1979,28697016.0,192300236800.0,218.667,69.562,5268.228,10418.42,4645.398,0.0,0.0,5536.047,553.268,0.0,0.0
42368,South Africa,1980,29463546.0,204702613504.0,228.198,73.079,5496.426,10702.311,4839.458,0.0,0.0,5591.74,583.888,0.0,0.0
42369,South Africa,1981,30232564.0,215434543104.0,257.075,77.031,5753.501,11015.335,5057.604,0.0,0.0,5647.69,618.865,0.0,0.0
42370,South Africa,1982,31022418.0,214585933824.0,280.433,80.935,6033.934,11352.377,5288.359,0.0,0.0,5704.298,664.64,0.0,0.0
42371,South Africa,1983,31865176.0,210671517696.0,291.902,84.781,6325.837,11702.61,5528.183,0.0,0.0,5762.629,712.873,0.0,0.0
42372,South Africa,1984,32768206.0,221387587584.0,315.593,88.761,6641.43,12074.445,5792.958,0.0,0.0,5818.872,759.71,0.0,0.0
42373,South Africa,1985,33752964.0,218712375296.0,323.861,92.18,6965.291,12472.393,6066.486,0.0,0.0,5892.958,806.624,0.0,0.0
42374,South Africa,1986,34877840.0,218892222464.0,330.497,95.438,7295.788,12867.926,6346.782,0.0,0.0,5957.994,853.568,0.0,0.0
42375,South Africa,1987,36119328.0,223307087872.0,328.665,98.703,7624.453,13265.474,6630.761,0.0,0.0,6026.877,894.989,0.0,0.0
42376,South Africa,1988,37393848.0,232506867712.0,342.655,102.812,7967.107,13682.215,6924.427,0.0,0.0,6100.963,939.869,0.0,0.0
42377,South Africa,1989,38668684.0,237353615360.0,340.711,106.695,8307.818,14099.979,7208.379,0.0,0.0,6178.017,992.744,0.0,0.0
42378,South Africa,1990,39877568.0,235128504320.0,312.93,110.468,8620.749,14490.11,7473.477,0.0,3.444,6255.218,1033.36,0.0,219.114
42379,South Africa,1991,40910964.0,237173669888.0,326.027,114.051,8946.775,14902.938,7751.19,0.0,6.936,6342.018,1074.598,0.0,238.157
42380,South Africa,1992,41760756.0,236546768896.0,301.325,117.439,9248.101,15294.837,8010.857,0.0,10.453,6432.592,1109.351,0.0,222.954
42381,South Africa,1993,42525444.0,244041351168.0,320.345,120.98,9568.446,15692.969,8300.581,0.0,14.378,6510.378,1132.508,0.0,230.476
42382,South Africa,1994,43267980.0,256732102656.0,338.573,124.781,9907.02,16106.215,8599.783,0.0,18.302,6585.051,1164.154,0.0,247.406
42383,South Africa,1995,43986088.0,269822885888.0,361.578,129.138,10268.599,16547.521,8919.313,0.0,22.226,6664.779,1197.921,0.0,260.257
42384,South Africa,1996,44661608.0,286805360640.0,363.609,133.455,10632.207,16986.463,9243.423,0.0,25.758,6740.111,1229.571,0.0,253.069
42385,South Africa,1997,45285052.0,300044517376.0,385.017,137.779,11017.225,17441.938,9576.72,0.0,28.913,6810.57,1273.814,0.0,266.59
42386,South Africa,1998,45852172.0,307359744000.0,377.016,141.73,11394.24,17887.178,9902.54,0.0,31.569,6878.794,1318.401,0.0,257.361
42387,South Africa,1999,46364680.0,320626884608.0,374.687,145.507,11768.927,18328.33,10239.287,0.0,35.043,6945.258,1349.091,0.0,282.653
42388,South Africa,2000,46813272.0,340328906752.0,378.055,149.178,12146.982,18764.057,10577.17,0.0,38.241,7002.93,1382.393,0.0,274.723
42389,South Africa,2001,47229712.0,356322443264.0,371.37,152.815,12518.353,19189.582,10914.863,0.0,42.396,7057.084,1408.279,0.0,260.559
42390,South Africa,2002,47661516.0,376468996096.0,356.305,157.02,12874.658,19592.162,11240.391,0.0,46.518,7103.36,1430.728,0.0,242.696
42391,South Africa,2003,48104044.0,394999857152.0,404.117,161.479,13278.774,20037.059,11597.836,0.0,48.988,7144.14,1470.472,0.0,266.395
42392,South Africa,2004,48556064.0,420863967232.0,449.024,165.814,13727.798,20524.664,11981.922,0.0,55.352,7182.723,1524.71,0.0,309.326
42393,South Africa,2005,49017156.0,451561291776.0,415.931,170.882,14143.729,20971.336,12358.64,0.0,61.665,7213.463,1552.542,0.0,287.965
42394,South Africa,2006,49491764.0,485980667904.0,446.555,176.215,14590.284,21452.918,12740.656,0.0,67.791,7248.491,1605.622,0.0,320.772
42395,South Africa,2007,49996096.0,521805725696.0,464.887,181.705,15055.171,21960.453,13132.829,0.0,75.684,7291.14,1664.953,0.0,326.636
42396,South Africa,2008,50565816.0,548744658944.0,495.0,187.048,15550.17,22487.99,13551.125,0.0,83.803,7323.677,1728.194,0.0,324.357
42397,South Africa,2009,51170780.0,550669123584.0,480.403,192.619,16030.573,22991.477,13941.799,0.0,90.842,7346.76,1805.314,0.0,332.806
42398,South Africa,2010,51784928.0,578235138048.0,462.807,197.664,16493.381,23464.982,14336.236,0.0,99.709,7357.458,1859.772,0.0,322.979
42399,South Africa,2011,52443320.0,608683556864.0,465.775,202.302,16959.154,23937.609,14725.906,0.0,108.509,7364.31,1922.437,0.0,320.129
42400,South Africa,2012,53145036.0,622114308096.0,458.954,206.935,17418.109,24404.809,15118.728,0.073,117.765,7372.554,1974.609,0.0,341.453
42401,South Africa,2013,53873608.0,637619470336.0,458.628,211.828,17876.738,24868.234,15511.392,0.125,127.148,7377.354,2026.246,0.0,336.042
42402,South Africa,2014,54729556.0,648455192576.0,471.866,216.739,18348.604,25341.496,15910.595,0.177,136.191,7378.747,2084.903,0.0,335.49
42403,South Africa,2015,55876504.0,656850354176.0,446.221,222.158,18794.826,25789.363,16287.62,0.221,146.157,7380.395,2138.668,0.0,323.414
42404,South Africa,2016,56422272.0,658694340608.0,456.973,227.85,19251.799,26246.299,16672.111,0.263,153.972,7380.358,2197.603,0.0,322.251
42405,South Africa,2017,56641208.0,668014870528.0,439.38,233.331,19691.178,26682.455,17042.029,0.292,161.311,7377.134,2254.215,0.0,316.058
42406,South Africa,2018,57339632.0,673272168448.0,435.237,238.797,20126.414,27116.229,17397.139,0.349,170.431,7375.669,2319.698,0.0,312.514
42407,South Africa,2019,58087060.0,0.0,466.924,244.25,20593.338,27583.445,17791.486,0.391,179.536,7375.961,2377.677,0.0,331.909
42408,South Africa,2020,58801928.0,0.0,435.832,249.321,21029.172,28021.658,18164.705,0.446,188.02,7378.343,2426.679,0.0,302.366
42409,South Africa,2021,59392256.0,0.0,435.929,254.392,21465.1,28462.387,18534.971,0.498,196.254,7383.144,2478.984,0.0,0.0
42974,South Korea,1970,32601146.0,95910764544.0,53.716,12.569,385.613,595.414,262.327,0.0,0.0,260.913,110.718,0.0,0.0
42975,South Korea,1971,33288372.0,105938321408.0,58.534,15.959,444.147,645.887,285.868,0.0,0.0,252.853,142.32,0.0,0.0
42976,South Korea,1972,33976860.0,113511268352.0,60.247,19.15,504.394,698.476,310.386,0.0,0.0,245.195,174.858,0.0,0.0
42977,South Korea,1973,34659716.0,130228568064.0,72.975,23.165,577.369,763.976,339.146,0.0,0.0,237.72,215.058,0.0,0.0
42978,South Korea,1974,35319340.0,142674362368.0,75.551,27.498,652.919,832.675,368.682,0.0,0.0,230.869,256.74,0.0,0.0
42979,South Korea,1975,35930700.0,153895960576.0,81.666,32.451,734.585,907.563,399.36,0.0,0.0,224.09,302.774,0.0,0.0
42980,South Korea,1976,36456328.0,174134034432.0,93.105,38.242,827.69,993.889,433.157,0.0,0.0,217.312,356.29,0.0,0.0
42981,South Korea,1977,36911304.0,195580968960.0,105.46,45.151,933.149,1092.753,470.218,0.0,0.0,210.717,417.78,0.0,0.0
42982,South Korea,1978,37329988.0,216801640448.0,113.119,52.498,1046.269,1199.167,506.569,0.0,0.0,204.012,487.201,0.0,0.0
42983,South Korea,1979,37737924.0,235183767552.0,132.874,60.449,1179.143,1325.41,552.57,0.0,0.0,197.38,566.124,0.0,0.0
42984,South Korea,1980,38170500.0,231185465344.0,134.524,67.993,1313.667,1453.559,601.994,0.0,0.0,191.004,643.68,0.0,0.0
42985,South Korea,1981,38731908.0,247782703104.0,139.59,75.525,1453.257,1587.176,661.921,0.0,0.0,185.032,715.812,0.0,0.0
42986,South Korea,1982,39403428.0,268261326848.0,140.782,84.132,1594.039,1722.206,722.491,0.0,0.0,179.28,787.416,0.0,0.0
42987,South Korea,1983,40053744.0,303784296448.0,149.134,94.347,1743.173,1865.514,787.049,0.0,0.0,173.454,861.776,0.0,0.0
42988,South Korea,1984,40664360.0,335511977984.0,160.7,104.123,1903.873,2021.048,864.69,0.0,0.0,168.288,935.06,0.0,0.0
42989,South Korea,1985,41232700.0,361514860544.0,168.758,113.884,2072.631,2184.603,952.519,0.0,0.0,163.085,1006.228,0.0,0.0
42990,South Korea,1986,41808708.0,402092261376.0,176.297,125.042,2248.928,2356.247,1043.668,0.0,0.146,158.431,1080.072,0.0,0.0
42991,South Korea,1987,42405260.0,452221960192.0,185.358,137.249,2434.286,2537.098,1135.944,0.0,4.623,153.925,1156.47,0.0,0.0
42992,South Korea,1988,42988456.0,506050969600.0,210.953,151.008,2645.24,2743.582,1234.859,0.0,10.407,149.455,1248.966,0.0,0.0
42993,South Korea,1989,43567516.0,541627580416.0,223.51,165.435,2868.75,2962.182,1330.887,0.0,16.005,144.545,1356.423,0.0,0.0
42994,South Korea,1990,44120040.0,594764496896.0,250.511,181.308,3119.261,3207.82,1425.195,0.0,22.438,139.672,1487.37,2.95,320.182
42995,South Korea,1991,44487412.0,651871518720.0,275.688,200.27,3394.949,3478.452,1519.289,0.0,29.88,134.615,1639.041,6.469,341.8
42996,South Korea,1992,44703708.0,687368699904.0,299.905,221.399,3694.855,3773.851,1610.609,0.0,39.613,130.109,1813.012,10.221,395.062
42997,South Korea,1993,44932856.0,729369280512.0,330.174,246.1,4025.029,4098.749,1710.229,0.0,51.772,124.832,2002.439,14.489,403.64
42998,South Korea,1994,45165784.0,791073914880.0,355.695,272.94,4380.724,4448.984,1812.031,0.0,67.957,119.373,2209.012,18.784,425.143
42999,South Korea,1995,45393416.0,860793733120.0,383.665,301.044,4764.389,4826.09,1917.331,0.0,87.531,112.815,2435.091,23.392,451.126
43000,South Korea,1996,45660164.0,919812636672.0,421.058,329.353,5185.447,5240.481,2040.02,0.062,113.39,106.146,2674.562,28.059,490.302
43001,South Korea,1997,45962392.0,967604961280.0,444.99,358.673,5630.437,5678.765,2173.333,0.084,144.818,99.441,2920.632,32.896,497.433
43002,South Korea,1998,46250260.0,908368084992.0,378.052,381.552,6008.489,6050.699,2310.931,0.099,174.217,93.322,3104.219,37.471,359.783
43003,South Korea,1999,46520448.0,1004162449408.0,410.537,405.272,6419.026,6457.682,2456.566,0.117,210.014,89.768,3304.847,42.21,433.547
43004,South Korea,2000,46788588.0,1086261690368.0,439.981,430.027,6859.007,6892.24,2620.449,0.117,250.218,84.345,3511.076,47.119,482.289
43005,South Korea,2001,47064784.0,1127616217088.0,455.631,455.693,7314.638,7341.898,2795.075,0.117,294.382,78.373,3717.158,52.213,482.934
43006,South Korea,2002,47320664.0,1203066634240.0,476.065,482.8,7790.703,7811.734,2982.711,0.117,343.451,72.144,3924.274,57.35,523.548
43007,South Korea,2003,47539740.0,1229830488064.0,485.213,510.72,8275.916,8291.011,3178.031,0.117,394.851,66.208,4129.646,62.55,541.059
43008,South Korea,2004,47727288.0,1281243873280.0,491.389,536.844,8767.305,8776.758,3381.169,0.117,455.085,60.566,4325.902,68.188,552.152
43009,South Korea,2005,47889576.0,1322354606080.0,498.688,560.17,9265.994,9269.73,3590.462,0.117,520.355,54.85,4520.972,73.918,580.62
43010,South Korea,2006,48049348.0,1381281431552.0,503.478,583.309,9769.471,9767.31,3806.89,0.117,588.35,48.951,4711.026,79.779,606.86
43011,South Korea,2007,48220600.0,1446721486848.0,521.709,609.584,10291.181,10283.303,4035.317,0.117,661.72,43.235,4898.284,86.157,633.779
43012,South Korea,2008,48398632.0,1477425233920.0,532.651,635.664,10823.83,10810.273,4288.359,0.117,737.644,37.556,5069.373,92.674,638.277
43013,South Korea,2009,48588024.0,1477640585216.0,537.82,660.218,11361.65,11342.817,4550.753,0.117,809.815,32.28,5242.081,98.667,574.542
43014,South Korea,2010,48813036.0,1562822836224.0,594.339,684.515,11955.989,11931.367,4845.804,0.117,901.357,26.491,5418.237,105.96,650.645
43015,South Korea,2011,49169880.0,1609219833856.0,623.443,709.236,12579.433,12553.052,5165.973,0.117,999.87,24.732,5589.706,114.532,674.745
43016,South Korea,2012,49634188.0,1646108213248.0,627.943,734.084,13207.376,13176.817,5482.962,0.117,1106.436,20.555,5760.523,123.253,656.353
43017,South Korea,2013,50098228.0,1693809246208.0,634.581,759.134,13841.957,13806.672,5803.606,0.117,1217.967,15.828,5929.105,132.027,657.344
43018,South Korea,2014,50558044.0,1750416228352.0,629.366,784.546,14471.322,14431.349,6134.91,0.117,1319.412,11.139,6090.639,141.699,673.788
43019,South Korea,2015,50994396.0,1799248019456.0,634.177,810.325,15105.5,15060.359,6470.321,0.117,1412.001,5.972,6261.232,151.503,667.909
43020,South Korea,2016,51309984.0,1849123405824.0,637.914,836.997,15743.414,15692.74,6791.019,0.117,1508.656,0.44,6445.267,161.358,655.906
43021,South Korea,2017,51511640.0,1907555696640.0,654.537,863.347,16397.951,16341.342,7128.688,0.117,1609.517,-5.496,6624.68,171.602,690.303
43022,South Korea,2018,51676900.0,1958392102912.0,670.169,888.049,17068.119,17005.611,7469.035,0.117,1726.69,-11.395,6802.313,181.916,722.691
43023,South Korea,2019,51803832.0,0.0,646.102,912.979,17714.223,17645.523,7790.641,0.117,1840.276,-17.587,6978.11,192.098,707.428
43024,South Korea,2020,51844688.0,0.0,597.634,935.845,18311.855,18236.816,8073.524,0.118,1956.911,-23.926,7143.178,202.281,659.497
43025,South Korea,2021,51830136.0,0.0,616.075,959.549,18927.932,18846.443,8357.433,0.124,2083.7,-30.375,7314.663,212.463,0.0
46473,Turkey,1970,35540988.0,157265362944.0,42.579,26.58,622.688,5924.277,426.533,0.0,0.0,5525.275,169.575,0.0,0.0
46474,Turkey,1971,36359956.0,172474531840.0,47.638,30.284,670.326,6086.231,444.233,0.0,0.0,5639.592,195.809,0.0,0.0
46475,Turkey,1972,37188036.0,184802770944.0,53.722,34.391,724.048,6220.085,463.135,0.0,0.0,5719.724,226.523,0.0,0.0
46476,Turkey,1973,38028236.0,194442379264.0,59.31,38.723,783.358,6334.758,482.378,0.0,0.0,5775.087,262.258,0.0,0.0
46477,Turkey,1974,38863424.0,211512786944.0,60.929,43.017,844.287,6435.917,502.321,0.0,0.0,5815.317,298.949,0.0,0.0
46478,Turkey,1975,39673588.0,231789920256.0,65.419,48.119,909.706,6538.929,523.323,0.0,0.0,5852.91,338.264,0.0,0.0
46479,Turkey,1976,40500996.0,253392355328.0,73.359,53.97,983.066,6661.459,546.949,0.0,0.0,5902.081,382.147,0.0,0.0
46480,Turkey,1977,41385656.0,265743925248.0,81.121,60.477,1064.186,6786.805,570.886,0.0,0.0,5946.306,432.824,0.0,0.0
46481,Turkey,1978,42292208.0,274794561536.0,76.714,67.644,1140.9,6965.891,591.305,0.0,0.04,6048.678,481.911,0.0,0.0
46482,Turkey,1979,43187472.0,274002526208.0,75.038,74.033,1215.938,7093.507,616.33,0.0,0.044,6101.256,525.531,0.0,0.0
46483,Turkey,1980,44089068.0,273441193984.0,75.212,79.959,1291.15,7212.577,640.524,0.0,0.088,6145.114,570.579,0.0,0.0
46484,Turkey,1981,44981876.0,286816305152.0,79.186,86.833,1370.336,7297.956,667.766,0.0,0.117,6151.306,615.621,0.0,0.0
46485,Turkey,1982,45949992.0,302868955136.0,86.21,93.988,1456.546,7379.146,698.911,0.0,0.191,6146.287,663.457,0.0,0.0
46486,Turkey,1983,47026424.0,315758772224.0,89.812,100.107,1546.359,7533.701,733.56,0.0,0.205,6211.029,712.486,0.0,0.0
46487,Turkey,1984,48106772.0,335720513536.0,94.906,107.136,1641.265,7674.26,772.39,0.0,0.278,6256.683,761.461,0.0,0.0
46488,Turkey,1985,49175680.0,354837200896.0,105.662,114.929,1746.927,7810.371,819.19,0.0,0.403,6287.131,812.405,0.0,0.0
46489,Turkey,1986,50223888.0,381728489472.0,115.618,123.727,1862.545,7995.312,871.416,0.0,1.249,6356.454,866.153,0.0,0.0
46490,Turkey,1987,51250156.0,417316012032.0,128.442,133.319,1990.987,8156.473,926.906,0.0,2.627,6389.173,928.135,0.0,0.0
